match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,win_1_2,winner_0_1,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,Average Strike Rate of Top 5 for team 1,Average Batting Average of Top 5 for team 1,Average Strike Rate of Top 5 for team 2,Average Batting Average of Top 5 for team 2,Average Economy of Bottom 5 Bowlers for team 1,Average Strike Rate of Bottom 5 Bowlers for team 1,Average Economy of Bottom 5 Bowlers for team 2,Average Strike Rate of Bottom 5 Bowlers for team 2,bowling1,bowling2,batting1,batting2,random,Unnamed: 36,random2,top5_batsmen_score_T1,top5_batsmen_score_T2,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,aadb,Unnamed: 45,score_ratio,Unnamed: 47,scoreinf,Unnamed: 49,more_boundary_1or2,Unnamed: 51,impact_score_ratio,Unnamed: 53,team1_count_50runs_last15,team2_count_50runs_last15,team1_winp_last5,team2_winp_last5,team1only_avg_runs_last15.1,team2only_avg_runs_last15,Total Wickets Taken by Team 1,Total Wickets Taken by Team 2,More Wickets Taken,result,pitch_type,Unnamed: 65,team1_win_team_score_last5,team2_win_team_score_last5,Unnamed: 68,hhhhh,Unnamed: 70,a1,b1,c1,d1,Unnamed: 75,overall_batting_again,overall_bowl_again,Unnamed: 78,bowling_khichadi,Unnamed: 80,kuchbhi,Unnamed: 82,todu1,todu2,Unnamed: 85,todu,Unnamed: 87,toss_adv,Unnamed: 89,friendly_to_ground,Unnamed: 91,new_toss_adv,Unnamed: 93,pom1,pom2,Unnamed: 96,top5_total_runs_T1,top5_average_strike_rate_T1,top5_batting_average_T1,top5_total_wickets_T1,top5_bowling_average_T1,top5_bowling_strike_rate_T1,top5_economy_T1,top5_bowling_dot_percentage_T1,top5_total_runs_T2,top5_average_strike_rate_T2,top5_batting_average_T2,top5_total_wickets_T2,top5_bowling_average_T2,top5_bowling_strike_rate_T2,top5_economy_T2,top5_bowling_dot_percentage_T2,Unnamed: 113,team1_score,team2_score,Unnamed: 116,acha1,acha2,achaa,batting_net,bowling_net,pom_net,Average Economy of Bottom 5 Bowlers for team net,Average Batting Average of Top 5 for team,,,,,final_day
9087084,Si La,69,7200598.0:4403531.0:3260564.0:5490582.0:2398346.0:3061225.0:5490666.0:4365878.0:7968225.0:5490638.0:4403573.0,Aa,27,1539236.0:37351.0:1907163.0:2275195.0:2275097.0:6249256.0:1611364.0:3535853.0:2181157.0:3429236.0:2018001.0,Aa,27,2,1,Aa,field,Ph Sm,Perth,25-10-2022,night match,Si La tr of Aa,2022/23,23841,0.777777778,2.463414634,159.5333333,20,151.375,146.0965311,33.19128205,157.5797689,33.86471861,6.268064455,7.088751614,6.868298031,7.375535486,6.246056782,5.057471264,1.226385636,1.371850031,0.903187785,,1.235015773,78.72920145,92.12326309,,,303.6763,67.05600066,4.528696865,,0.783316834,,0.53580497,,2,,0.175382653,,13,17,60,80,147.4,169.8666667,73,112,2,1,1,,0,0,,1,,0.927127461,0.980113918,0.912608106,0.961116874,,1.90724138,1.87372498,,1.235015773,,2.363941885,,16,5,,1,,1,,1,,1,,15,32,,1860,730.4826557,165.9564103,90,0,0,0,215.7510566,2078,787.8988446,169.3235931,82,17.66666667,12.6,13.86865821,201.6368119,,2224.803856,4152.264318,,2466.104279,4417.919042,0.55820495,2,1,2,2,2,,,,,0.927718091
9262021,Ja Ts,36098,4690258.0:3761246.0:5742470.0:4690104.0:5744780.0:1613898.0:1594319.0:5509524.0:2036649.0:4239794.0:3023383.0,St Ks ad Ns Ps,38814,363047.0:3023320.0:7494668.0:1942317.0:6401800.0:360086.0:2294823.0:4171691.0:9061135.0:6706062.0:4019259.0,Ja Ts,36098,1,0,St Ks ad Ns Ps,field,Wr Pk Be St Ks,Basseterre,31-08-2022,night match,Cn Pr Le,2022,4045,1.571428571,0.672131148,173.5,50,157.4666667,142.8099512,24.20095238,132.0572613,22.66944444,7.341238293,6.715460711,8.079458296,8.019937388,4.238329238,5.31039641,1.26980568,1.164136622,1.102919411,,0.798119182,75.28363574,62.91603048,,,274.8672125,46.87039682,5.864409759,,1.201822348,,1.086475632,,1,,1.636363636,,10,6,20,40,162.0666667,170.3571429,82,56,1,1,1,,0,0,,1,,1.08142445,1.067558248,0.908630013,0.837345778,,2.148982698,1.74597579,,0.798119182,,2.444424228,,15,14,,1,,1,,1,,0.5,,5,13,,1571,714.0497561,121.0047619,64,0,0,0,194.5030755,1272,660.2863067,113.3472222,63,0,0,0,193.2751662,,2181.148633,2007.544917,,2358.949863,2219.854983,1.062659444,1,2,2,2,1,,,,,1.100727928
9377248,Wt Is,41,4690258.0:2436405.0:2331475.0:4230127.0:5742470.0:4739552.0:5744850.0:3150720.0:2740408.0:3715697.0:3468870.0,Sh Aa,34,2654014.0:1884973.0:2231928.0:2252452.0:4203499.0:3057312.0:4874820.0:1858961.0:2658445.0:3851518.0:2654028.0,Sh Aa,34,2,1,Sh Aa,field,St Pk Cn,Centurion,26-03-2023,day match,Wt Is tr of Sh Aa,2022/23,6327,0.583333333,0.512195122,170.3333333,40,168.125,139.5509079,34.13952381,147.7784417,36.37142857,7.490986488,7.829139414,5.400363266,7.241076015,5.690140845,5.328310011,1.201283547,1.340235031,0.840339254,,1.067907241,82.06351442,88.28686139,,,287.3293496,70.51095238,4.074960554,,0.946923757,,0.820062329,,2,,0.591575958,,13,23,20,40,176.8666667,162.1333333,96,90,1,1,1,,0,0,,1,,0.944325209,0.938635769,1.387126406,1.081212157,,1.882960978,2.468338563,,1.067907241,,2.704927773,,14,17,,2,,2,,0,,0,,22,48,,1978,697.7545393,170.697619,85,16.45454545,11.22727273,6.555555556,214.332209,2314,738.8922085,181.8571429,84,3,6,3,259.357088,,3590.642405,4378.499386,,3856.375288,4807.242221,0.802201161,2,1,2,1,2,,,,,0.931326087
9077025,Fe Bl,47529,3849663.0:363173.0:4403419.0:393014.0:393182.0:6930230.0:360086.0:2875368.0:6818776.0:6149268.0:6529354.0,Ca Vs,40298,3758565.0:8129680.0:1965151.0:313809.0:62432.0:1613919.0:6965272.0:4731628.0:392888.0:2316327.0:6528668.0,Fe Bl,47529,1,0,Ca Vs,field,Se Ba Nl Sm Mr,Dhaka,14-02-2022,night match,Bh Pr Le,2021/22,14188,0.5,1.655737705,150.125,50,133.3333333,133.1261993,21.01238095,147.0279967,28.66449883,6.444213542,8.833983061,6.36724687,8.21908282,4.424157303,5.489092189,1.161856964,1.243528284,0.843173977,,0.805990709,57.15482094,67.05212614,,,280.154196,49.67687978,5.639528836,,0.850082648,,0.872276379,,2,,0.85620915,,4,9,80,80,176.5,155.2857143,63,76,2,0.5,0,,0,0,,1,,0.905447957,0.733045468,1.012087904,1.07481373,,1.638493425,2.086901634,,0.805990709,,2.317161707,,0,0,,0,,1,,0,,0.5,,11,16,,955,665.6309966,105.0619048,58,0,0,5.5,205.4776423,1465,735.1399835,143.3224942,72,0,0,0,201.9967187,,1811.842809,2077.143039,,1949.033866,2237.941727,0.870904654,2,2,2,1,2,,,,,0.809271499
9407789,Ds Sr Gs,48936,2654014.0:4223883.0:3057312.0:2157770.0:4887336.0:4166882.0:4739580.0:2294823.0:1874081.0:3818282.0:3231437.0,Pa Cs,48929,4685568.0:4403531.0:3406717.0:2231928.0:319948.0:2486896.0:3747764.0:4239794.0:4888414.0:3513362.0:6496482.0,Ds Sr Gs,48936,1,0,Pa Cs,field,St Pk Cn,Centurion,05-02-2023,day/night match,S0,2022/23,6327,1.1875,0.344262295,170,0,158.125,140.5889653,33.02,147.4000975,29.77229437,7.311845921,8.091671613,7.090374113,8.593705812,6.666666667,5.735660848,1.292901447,1.281207133,0.945446139,,1.162318841,79.19839309,79.37933762,,,287.9890628,62.79229437,4.586375855,,1.061475676,,1.04442039,,1,,0.824393828,,18,15,40,60,175.1428571,165.5555556,109,66,1,1,1,,0,0,,1,,0.953791535,1.109084829,1.03123556,0.941581175,,2.062876364,1.972816735,,1.162318841,,2.524559678,,19,32,,2,,2,,0,,0.5,,22,20,,1743,702.9448263,165.1,95,0,0,0,207.8333013,1868,737.0004874,148.8614719,67,0,0,0,254.9000075,,3136.391516,3002.997208,,3424.524837,3364.957211,1.017702343,1,1,1,1,1,,,,,1.026247928
9680306,Be Ky,49657,8438926.0:3585350.0:2104409.0:5490666.0:5490624.0:3459623.0:348361.0:4857838.0:2296195.0:2270519.0:6818776.0,Ja Ks,47501,2286472.0:5490582.0:6818622.0:8067002.0:298612.0:2252452.0:2523205.0:1634611.0:7968225.0:5551062.0:6686658.0,Be Ky,49657,1,0,Ja Ks,field,R Pa Sm Co,Colombo,17-08-2023,night match,La Pr Le,2023,7041,1,1.952380952,158.8,100,133.2666667,133.5860259,24.61428571,135.1741426,31.34333333,6.905050505,9.568013468,5.969329149,7.901397516,5.785770133,5.893416928,1.26870527,1.119900083,1.109178155,,0.9817344,77.88850573,65.48923307,,,268.7601685,55.95761904,4.80292359,,0.960580708,,0.541656463,,2,,0.217736598,,10,10,80,40,161.2857143,147,69,73,2,0.5,0,,0,0,,1,,0.988251328,0.785311679,1.15675486,1.210926731,,1.773563006,2.367681592,,0.9817344,,2.573424909,,34,21,,1,,1,,1,,0.5,,16,24,,1778,667.9301293,123.0714286,69,0,0,0,206.734565,1479,675.8707131,156.7166667,82,16.04166667,12.41666667,5.7,208.503283,,1961.616455,3621.513985,,2294.310281,3929.915298,0.583806547,1,2,2,1,2,,,,,0.956059021
9684800,Tl Nu,15301,5038018.0:7341942.0:3339160.0:8059029.0:7341704.0:5038046.0:7341186.0:9245319.0:4118309.0:4149158.0:7758638.0:5618038.0,Ma Ph,13957,7883588.0:4760328.0:5765934.0:5959834.0:8228044.0:6598556.0:9455417.0:4859490.0:8118914.0:7581244.0:5119680.0,Ma Ph,13957,2,1,Tl Nu,bat,Au Ct Ay Dn,Dehra Dun,25-10-2023,day/night match,Sd Mq Ai Ty,2023/24,22350,1.1,2.463414634,140.6666667,0,135.375,138.7842818,30.74554113,139.3341605,18.3047619,6.82733447,6.714315784,6.42914378,6.730695072,4.379157428,6.398996236,1.195304162,1.425287356,1.197083335,,0.68435068,68.34843987,50.39608495,,,278.1184423,49.05030303,5.670065731,,1.419699598,,1.041320649,,1,,0.442424242,,10,9,100,80,144.9166667,142.8333333,96,38,1,0.5,0,,0,0,,1,,0.996053526,1.679647149,1.06193526,0.997566479,,2.675700674,2.059501739,,0.68435068,,2.974906481,,10,0,,1,,2,,0,,0,,4,5,,1649,693.9214092,153.7277056,68,0,0,0,200.6488443,997,557.3366419,73.21904762,51,0,0,0,162.4125145,,1287.800573,1236.699353,,1438.060111,1326.664359,1.083966793,2,2,2,1,1,,,,,1.422325725
9076969,Fe Bl,47529,3849663.0:363173.0:2875368.0:393014.0:6930230.0:360086.0:4403419.0:393182.0:6818776.0:6149268.0:6529354.0,St Ss,45072,319948.0:2662491.0:1884672.0:74087.0:3850944.0:2308928.0:2875389.0:6928802.0:3108958.0:3127683.0:8446388.0,Fe Bl,47529,1,0,St Ss,field,St Il Ct Sm,Sylhet,08-02-2022,night match,Bh Pr Le,2021/22,10961,0.5,81,143.1428571,0,156.75,127.6888376,18.32649351,152.9924611,26.5,6.418613812,8.824037408,7.015709091,5.377777778,4.424157303,4.667609618,1.126535627,1.12109375,0.919655799,,0.947842186,52.82610327,59.47033283,,,280.6812987,44.82649351,6.261504676,,1.341571179,,1.938847367,,1,,2.926829268,,2,5,80,60,176.5,159.9090909,63,21,1,1,1,,0,0,,1,,0.83460869,0.691565793,0.914891671,1.640833402,,1.526174483,2.555725073,,0.947842186,,2.525448458,,0,0,,0,,2,,1,,0.5,,10,5,,911,638.4441879,91.63246753,58,0,0,5.5,205.4776423,800,764.9623057,132.5,29,18.5,14.75,7.525423729,194.7463768,,1747.100048,901.1024167,,1879.291105,1004.000967,1.871802086,1,2,1,2,2,,,,,1.072467065
9457545,St Ss,45072,4403419.0:5516720.0:6930230.0:4879426.0:392216.0:1594319.0:1634611.0:7976653.0:392062.0:2036649.0:8144429.0,Rr Rs,35790,6930580.0:2104332.0:5831622.0:298612.0:5736016.0:2437049.0:8127321.0:7866522.0:2875368.0:8131255.0:6486416.0,Rr Rs,35790,2,1,Rr Rs,field,St Il Ct Sm,Sylhet,27-01-2023,day/night match,Bh Pr Le,2022/23,10961,0.571428571,1.19698537,171.125,0,163.25,136.7368486,22.99708625,150.0262341,24.81558442,7.713525994,7.436642359,7.084518432,6.843361578,4.695652174,4.154302671,1.172151899,1.095754291,1.09891598,,1.130310559,62.91366062,62.74698988,,,286.7630827,47.81267067,5.997637837,,0.808199189,,0.729957638,,2,,1.272727273,,3,6,60,60,159.9090909,178,61,68,2,1,1,,0,0,,1,,0.911419589,0.926719511,1.088786213,1.08669435,,1.838139099,2.175480563,,1.130310559,,2.500078752,,0,3,,2,,1,,1,,0.5,,7,10,,1217,683.6842432,114.9854312,52,0,0,0,216.3011429,1248,750.1311703,124.0779221,61,0,0,7.179190751,195.7803941,,1449.012177,1985.063382,,1570.532634,2128.375539,0.737902031,1,1,2,1,2,,,,,0.951702949
9433906,St,9701,6139370.0:7694581.0:3294444.0:3239102.0:4817000.0:2535420.0:5288226.0:3252395.0:3546297.0:3913475.0:9344117.0,Sy,9876,6282856.0:1798705.0:2089079.0:4640824.0:7672657.0:3851658.0:3573723.0:2022957.0:2790675.0:4433120.0:7276380.0,St,9701,1,0,Sy,field,En Bm,Birmingham,15-07-2023,day match,Vy Bt,2023,1161,0.733333333,1,169.5333333,40,166.2666667,160.3322044,33.27038961,163.3883752,27.5981685,7.267600958,9.041904568,7.382697914,8.032656312,5.849965588,5.955603682,1.477128783,1.381829343,1.035430862,,0.982262404,86.51747518,84.13546465,,,323.7205796,60.86855811,5.318354659,,0.952595893,,0.798620452,,2,,0.715353652,,10,14,80,80,181.4666667,180.8666667,92,114,2,1,1,,0,0,,1,,0.981295054,1.205528896,0.984409906,1.125643152,,2.18682395,2.110053058,,0.982262404,,2.687467402,,12,3,,1,,1,,1,,1,,15,27,,2023,801.6610219,166.3519481,82,0,0,0,172.3286317,1897,816.9418761,137.9908425,89,17.72727273,13.54545455,7.852348993,192.4800387,,3354.663642,4200.573169,,3558.595094,4427.565185,0.803736353,1,2,2,2,1,,,,,0.93350248
9290938,An,293,5554212.0:6818622.0:6450576.0:3668356.0:181404.0:5554254.0:5554282.0:2228386.0:5554142.0:6818776.0:6819238.0,Si La,69,7200598.0:4403531.0:5490582.0:2420760.0:3061225.0:2398346.0:5490666.0:4365878.0:7968225.0:5508488.0:5551062.0,Si La,69,2,1,Si La,field,Sh Ct Sm,Sharjah,03-09-2022,night match,Si La tr of Ud Ab Es,2022,5949,0.583333333,1,154.9333333,0,133.8,130.3468732,28.46188034,175.7194406,27.58883616,6.523171774,7.033966289,7.014246575,5.837606838,5.512249443,5.182667799,1.171370968,1.225302061,0.880520553,,1.063593048,62.93558912,74.86137986,,,306.0663138,56.0507165,5.460524555,,0.866450441,,1.359533855,,1,,0.835294118,,6,11,60,60,156.9333333,147.4,96,42,1,0.5,0,,0,0,,1,,0.741789712,1.031644835,0.929988945,1.204940052,,1.773434547,2.134928998,,1.063593048,,2.433689854,,4,4,,0,,1,,1,,0.5,,17,8,,1351,651.734366,142.3094017,87,0,0,0,200.264246,1752,878.5972032,137.9441808,57,0,0,0,202.2648455,,2615.13466,1923.552437,,2800.240358,2064.458375,1.356404368,2,1,1,2,1,,,,,0.977363619
9152352,Nw Zd,48,1585457.0:6718326.0:5764576.0:2672214.0:2486896.0:2288789.0:3083632.0:3519011.0:3913475.0:3456424.0:6718396.0,Sd,223,4702648.0:1627058.0:2904824.0:178443.0:2920889.0:6112406.0:2904775.0:4613580.0:2904803.0:4702774.0:5258070.0,Nw Zd,48,1,0,Sd,field,Ge Ct Cb Gd Rn Pe Eh,Edinburgh,27-07-2022,day match,Nw Zd tr of Sd,2022,1672,3.333333333,61,154.8,100,149,146.9577974,36.42579421,130.0632489,25.59285714,7.039468404,8.595732008,6.725555556,5.564814815,6.002034588,4.410011919,1.332266325,1.028205128,1.329923404,,1.361001897,86.43604081,58.41620717,,,277.0210463,62.01865135,4.466737671,,2.23902098,,4.863318095,,1,,1,,19,5,40,40,165.5333333,148.875,127,44,1,0.5,0,,0,0,,1,,1.129894868,1.423279707,1.046674635,1.544657333,,2.553174575,2.591331967,,1.361001897,,3.214362654,,0,0,,0,,2,,1,,0,,19,1,,2186,734.7889869,182.128971,89,12.29166667,10.45833333,14.07031135,207.0034718,1010,650.3162443,127.9642857,32,19,12,12.76666667,211.712544,,3999.075399,822.2936112,,4176.876788,911.9786288,4.580016083,1,1,1,1,1,,,,,1.64963054
9084837,Dm,6838,3293520.0:7651650.0:6257698.0:3490108.0:4174932.0:3622807.0:2100524.0:6402374.0:3218340.0:3216569.0:7089858.0,Ye,10618,1762060.0:6718326.0:2157770.0:6381962.0:6095508.0:3620742.0:5367676.0:1711492.0:6347256.0:8050160.0:4527942.0,Ye,10618,2,1,Dm,bat,Hy Ls,Leeds,03-06-2022,day/night match,Vy Bt,2022,1266,1,41,177.6666667,100,162.8076923,151.7713774,27.24452381,154.0376367,22.44731935,7.944349849,7.844039161,7.269977873,7.352615774,4.805013928,5.592841163,1.385875128,1.378006873,0.81807553,,0.85913649,67.51229047,71.1762851,,,305.8090141,49.69184316,6.154108897,,1.018493016,,0.682014932,,2,,0.315555556,,4,4,20,20,175.6,174.0666667,63,78,2,1,1,,0,0,,1,,0.985287626,1.213709458,1.092761214,1.066836538,,2.198997085,2.159597753,,0.85913649,,2.725106757,,17,21,,2,,1,,1,,0.5,,3,11,,1130,758.8568868,136.222619,69,0,0,0,187.4045297,1250,770.1881836,112.2365967,85,0,0,7.333333333,182.204357,,1604.033236,2351.903398,,1778.995048,2584.785141,0.688256451,1,2,2,1,1,,,,,0.906936861
9087063,Pn,62,2263736.0:2437021.0:1637320.0:3364234.0:6460614.0:8180570.0:2437049.0:3459623.0:7507303.0:8131255.0:8106629.0,Ia,55,2954769.0:238727.0:1776627.0:3125562.0:3882850.0:4377610.0:210328.0:184960.0:3373285.0:2282125.0:7881845.0,Ia,55,2,1,Ia,field,Me Ct Gd,Melbourne,23-10-2022,night match,Pn tr of Aa,2022/23,440,0.739130435,0.50617284,167.2,66.67,165.5333333,134.3846385,34.79578755,154.176059,45.37785548,7.30744265,7.042534705,6.783647111,6.824399764,4.337492573,4.269899842,1.200347423,1.376906318,0.879606739,,1.015830051,79.54525655,94.87619085,,,288.5606975,80.17364303,3.599196526,,0.906194791,,1.098889732,,2,,0.830645161,,16,22,40,80,168.8,180.1333333,85,98,2,1,1,,0,0,,1,,0.871631039,0.766801057,1.077214444,1.031963975,,1.638432096,2.109178418,,1.015830051,,2.330487914,,17,19,,2,,1,,0,,0.5,,31,28,,2198,671.9231927,173.9789377,71,0,0,0,193.1033386,2477,770.8802952,226.8892774,75,0,0,6.094637224,213.1103006,,4242.409195,3860.632301,,4559.650531,4180.876421,1.09059682,2,1,1,1,2,,,,,0.894135906
9587066,Ja Ts,36098,4690258.0:5744780.0:3023376.0:1613898.0:1594319.0:4690104.0:5509524.0:3150720.0:2036649.0:9266193.0:5471948.0,To Kt Rs,36126,1585457.0:1613919.0:4230127.0:1613926.0:1934099.0:6496412.0:3715697.0:6489846.0:7759443.0:8851030.0:9061135.0,To Kt Rs,36126,2,1,To Kt Rs,field,Bn La Sm Ta Td,Tarouba,09-09-2023,night match,Cn Pr Le,2023,14300,0.6,0.50617284,165,25,140.375,126.1042275,26.5132967,158.2497317,28.48626374,6.858496196,7.230021185,6.303824193,7.436173455,4.512753434,4.674127716,1.109981516,1.354466859,0.893099899,,0.965474995,68.04213861,79.76586184,,,284.3539592,54.99956044,5.170113305,,0.872333513,,0.573331163,,2,,0.181559476,,5,9,20,40,162.0666667,159.1333333,91,85,1,0.5,0,,0,0,,1,,0.796868507,0.930739705,1.087989764,0.972277103,,1.727608212,2.060266867,,0.965474995,,2.359105458,,16,19,,2,,1,,1,,0.5,,10,35,,1559,630.5211373,132.5664835,60,0,0,0,194.7685983,1749,791.2486585,142.4313187,64,20.9375,10,7.076923077,200.31955,,2181.470651,3804.905071,,2389.37809,4155.032891,0.57505636,2,2,2,1,2,,,,,0.850570531
8887857,Sy Ss,33956,7620283.0:7869987.0:4002340.0:41740.0:34061.0:7880018.0:2790675.0:8146998.0:4756982.0:1905966.0:49496.0,Be Ht,33921,7620269.0:2286472.0:5515922.0:3651472.0:5786766.0:3114803.0:4967738.0:2633196.0:3890984.0:4132295.0:5419546.0,Sy Ss,33956,1,0,Be Ht,field,Be Ct Gd Wa Be,Brisbane,19-01-2022,day match,Bg Bh Le,2021/22,1476,0.909090909,2.904761905,169.7333333,66.67,164,131.0644853,30.98714286,130.8553896,26.34212454,6.505997141,8.95961483,7.351555662,7.411090431,5.912930474,5.529332434,1.191658391,1.225253807,0.889811316,,1.069375109,63.58399568,74.11102773,,,261.9198749,57.3292674,4.568693911,,0.875016952,,1.067621225,,1,,1.380952381,,9,10,60,20,168.2,158.5333333,91,82,1,1,1,,0,0,,1,,1.001597914,1.176334233,0.884982368,1.208946904,,2.177932147,2.093929272,,1.069375109,,2.672013459,,11,4,,1,,1,,1,,0.5,,13,11,,1391,655.3224264,154.9357143,84,15,13.15384615,6,202.010486,1835,654.276948,131.7106227,73,0,0,0,172.8577001,,1841.30968,1724.684408,,2042.113875,1868.827488,1.092724657,2,1,1,2,1,,,,,1.027088461
9433710,Le,8182,4685568.0:2162782.0:2827327.0:2672214.0:2450895.0:82228.0:1837205.0:4425224.0:8055417.0:4012203.0:3312364.0,De,6698,2433640.0:7295028.0:8180570.0:325814.0:4170186.0:6718788.0:3991700.0:4517246.0:6060844.0:6005866.0:8907338.0,Le,8182,1,0,De,field,Od Td Mr,Manchester,23-06-2023,day/night match,Vy Bt,2023,538,1,0.672131148,164.4666667,100,150.0666667,145.1340615,40.41333333,160.90329,36.19371795,7.232309604,7.883502608,6.647747472,8.417100067,5.171299289,7.04845815,1.358595194,1.261550509,0.998453698,,0.733678087,83.71223526,81.09510361,,,306.0373515,76.60705128,3.994897942,,1.136879065,,2.225138113,,1,,4.849484536,,16,16,60,60,168.2,172.8,69,98,2,1,1,,0,0,,1,,0.901995612,1.116584192,1.087933865,0.936605546,,2.018579804,2.024539412,,0.733678087,,2.52680052,,1,0,,1,,1,,0,,0.5,,26,8,,2085,725.6703075,202.0666667,70,0,0,7.511450382,159.922821,1987,804.5164501,180.9685897,88,15.95833333,10.5,6.5,187.8752521,,4768.390573,2142.963866,,4967.359701,2258.113967,2.199782551,1,2,1,1,1,,,,,0.892111795
9128713,Rl Cs Be,30393,1776627.0:313809.0:5765934.0:2275195.0:210328.0:5972868.0:8117990.0:5490666.0:2733380.0:2018001.0:6586824.0,Ss Hd,36014,7491294.0:1945355.0:3127354.0:4203499.0:4230127.0:3693654.0:2642751.0:7860439.0:2282125.0:8725709.0:6819238.0,Rl Cs Be,30393,1,0,Rl Cs Be,bat,We Sm Mi,Mumbai,08-05-2022,day/night match,In Pr Le,2022,5004,0.9375,0.672131148,156,50,168.4,144.2484201,33.49333333,148.6447249,37.77203907,6.644511949,7.566256611,5.352972828,6.333797152,5.25606469,5.182760502,1.246662428,1.269552012,0.857619372,,1.01414385,76.38377857,82.09890338,,,292.893145,71.2653724,4.109894261,,0.979060525,,1.174292406,,2,,1.601941748,,14,15,80,20,176.4,182.6666667,80,66,1,1,1,,0,0,,1,,0.970424078,0.886722935,1.241275112,1.194584612,,1.857147013,2.435859724,,1.01414385,,2.668661393,,3,2,,1,,1,,0,,0.5,,17,12,,1983,721.2421007,167.4666667,77,0,0,0,197.500186,2056,743.2236244,188.8601954,82,18.15384615,12.5,6.142857143,222.856187,,2795.12565,2380.263754,,2974.125724,2539.406229,1.171189426,2,1,1,1,2,,,,,0.893510591
9680271,Ja Ks,47501,7882328.0:6818622.0:2286472.0:8067002.0:298612.0:2252452.0:2523205.0:1634611.0:7968225.0:5551062.0:6686658.0,Ge Ts,49650,2398346.0:4381761.0:2659243.0:393014.0:3061225.0:8504782.0:1881193.0:6471870.0:3497171.0:5490638.0:2654028.0,Ge Ts,49650,2,1,Ja Ks,bat,R Pa Sm Co,Colombo,13-08-2023,day match,La Pr Le,2023,7041,0.833333333,0.611709875,153.4,100,139.1333333,135.6626365,36.01111111,140.6444696,27.05609946,6.510057867,8.325272799,6.699810146,7.906225256,6.00660066,5.692488263,1.201754386,1.27520436,0.897536646,,1.055180157,72.71741711,73.64162426,,,276.3071061,63.06721057,4.381153116,,0.969463761,,1.299582184,,1,,2.20846395,,9,11,40,40,147,128,70,91,2,0.5,0,,0,0,,1,,0.964578535,1.330979403,0.971677962,1.053002227,,2.295557939,2.024680188,,1.055180157,,2.706920773,,26,9,,1,,1,,1,,0.5,,22,28,,1555,678.3131826,180.0555556,82,0,0,0,204.1611778,1612,703.222348,135.2804973,89,0,0,0,222.9869208,,3271.154139,2517.081397,,3592.81861,2791.276165,1.28715985,2,1,2,2,1,,,,,0.949657149
9433612,Le,8182,4685568.0:2162782.0:2450895.0:1837205.0:2672214.0:4425224.0:8055417.0:2827327.0:4012203.0:3312364.0:7068858.0,We,10576,3298427.0:7773338.0:3519011.0:3681957.0:7671313.0:2922611.0:5320118.0:4533682.0:6005838.0:7661996.0:6240632.0,We,10576,2,1,Le,bat,Cy Gd Nw Rd Wr,Worcester,20-06-2023,day/night match,Vy Bt,2023,1525,1.272727273,1.952380952,163.7333333,75,166.0454545,149.5791493,34.75333333,155.6054132,29.31238095,7.610964756,7.582568494,6.773762472,8.913589539,5.348988911,5.104895105,1.341258741,1.323302469,0.963249954,,1.047815636,80.21288682,75.30065925,,,305.1845625,64.06571428,4.763617575,,1.167286281,,2.265236974,,1,,5.631043257,,13,10,60,40,168.2,168.1333333,70,87,2,1,1,,0,0,,1,,0.961272145,1.185619598,1.123594869,0.85067508,,2.146891743,1.974269949,,1.047815636,,2.580041602,,25,10,,1,,1,,1,,0.5,,25,5,,1865,747.8957464,173.7666667,70,0,0,7.511450382,170.2203039,1661,778.0270661,146.5619048,69,0,0,0,192.4645606,,4456.099122,1967.166867,,4774.187244,2119.152692,2.25287553,1,1,1,1,1,,,,,1.037573932
9051209,Id Ud,40578,7507254.0:8489480.0:1482998.0:7960847.0:5553890.0:3459623.0:2437091.0:7507317.0:3035311.0:2752966.0:7860404.0,Mn Ss,44904,1637320.0:2263736.0:8738631.0:5017144.0:6249256.0:2157770.0:2231928.0:2695468.0:3137714.0:284339.0:8427978.0,Mn Ss,44904,2,1,Id Ud,bat,Gi Sm Le,Lahore,20-02-2022,night match,Pn Sr Le,2021/22,3828,0.176470588,0.00990099,175.6,50,167.35,136.2683612,17.26626263,157.7021274,37.81868687,8.346976608,8.943233083,7.609151323,8.706558982,5.474095797,5.972850679,1.213051823,1.433361274,0.593299111,,0.916496342,51.90152202,83.69341136,,,293.9704886,55.0849495,5.336675286,,0.558223308,,0.425704798,,2,,0.024647887,,2,16,60,60,175.8,181.9333333,46,59,2,1,1,,209.3333333,284,,0.737089202,,0.864087019,0.456553732,1.096965516,1.027183426,,1.320640751,2.124148942,,0.916496342,,2.132905854,,12,26,,2,,1,,1,,1,,5,17,,802,681.341806,86.33131313,56,0,0,0,180.6778697,2058,788.510637,189.0934343,62,0,0,3,281.5857123,,988.7508653,2322.62091,,1146.022013,2650.255195,0.432419495,2,2,2,1,2,,,,,0.608846565
